MD,INC,AZ,TVD
m,deg,deg,m
1148.7912,6.182562462,11.65670165,1144.217822
1148.9436,6.185734166,11.66774513,1144.369336
1149.096,6.188906098,11.67877734,1144.520848
1149.2484,6.192078258,11.68979829,1144.672359
1149.4008,6.195250645,11.700808,1144.82387
1149.5532,6.198423258,11.71180648,1144.975379
1149.7056,6.201596098,11.72279375,1145.126888
1149.858,6.204769164,11.73376983,1145.278395
1150.0104,6.207942456,11.74473473,1145.429902
1150.1628,6.211115973,11.75568847,1145.581408
1150.3152,6.214289715,11.76663107,1145.732913
1150.4676,6.217463682,11.77756253,1145.884417
1150.62,6.220637873,11.78848289,1146.03592
1150.7724,6.223812288,11.79939215,1146.187422
1150.9248,6.226986926,11.81029033,1146.338924
1151.0772,6.230161788,11.82117745,1146.490424
1151.2296,6.233336873,11.83205352,1146.641924
1151.382,6.236512181,11.84291856,1146.793422
1151.5344,6.23968771,11.85377259,1146.94492
1151.6868,6.242863462,11.86461561,1147.096416
1151.8392,6.246039435,11.87544766,1147.247912
1151.9916,6.24921563,11.88626873,1147.399407
1152.144,6.252392045,11.89707886,1147.550901
1152.2964,6.255568681,11.90787805,1147.702394
1152.4488,6.258745538,11.91866632,1147.853886
